Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Ribosome Homo sapiens hsa03010,22/137,0.0007425605583712946,0.019779113054799027,0,0,2.0922989134311325,15.075863417711249,MRPS17;MRPS15;MRPL18;RPS6;MRPS12;MRPS18A;MRPS21;RPSA;MRPL23;MRPL24;MRPL32;RPL7;MRPL11;MRPL4;MRPL3;RPL27A;RPL35;RPL37;RPL26;MRPL9;RPL18;RPL26L1,KEGG_2016
Gap junction Homo sapiens hsa04540,16/88,0.0009847213455049346,0.024043612852745488,0,0,2.368966538347646,16.400715083873013,PDGFRB;MAP3K2;GUCY1A2;TUBAL3;SRC;ITPR1;PDGFA;ITPR3;ADCY6;TJP1;TUBB2B;NRAS;PRKACG;TUBB1;SOS2;PRKG1,KEGG_2016
Spliceosome Homo sapiens hsa03040,21/134,0.001331560669095683,0.030011328926541164,0,0,2.0419077252175604,13.520295140724725,PPIL1;SF3A1;DDX46;NCBP1;ALYREF;HSPA6;SRSF1;THOC3;PLRG1;LSM5;HNRNPM;LSM6;PRPF18;SNRPD1;MAGOH;HNRNPC;TXNL4A;HNRNPA1;SRSF7;SMNDC1;RBMX,KEGG_2016
Regulation of actin cytoskeleton Homo sapiens hsa04810,29/214,0.001979292488404763,0.04142376422161397,0,0,1.7656549666656518,10.991230112905841,ITGB1;ROCK1;ROCK2;SRC;PXN;PDGFA;WASL;FGF2;ACTB;FGD1;MYL12B;FGD3;NRAS;SCIN;CFL1;RAC2;MYH14;ITGB8;ITGAV;PDGFRB;ACTN2;RRAS2;ARPC5;F2;ABI2;ITGA7;PPP1R12C;SOS2;ARHGEF6,KEGG_2016
Carbon metabolism Homo sapiens hsa01200,18/113,0.002367173259687213,0.04623878433922357,0,0,2.075466259260327,12.548390943606481,G6PD;FH;PKLR;MDH2;OGDHL;SDHA;SDSL;MUT;RPIA;OGDH;IDH3B;SUCLG1;PGK2;ACO2;ME2;DLAT;ACSS1;HIBCH,KEGG_2016
Tuberculosis Homo sapiens hsa05152,25/178,0.002401490027890641,0.04397728613574735,0,0,1.8299601068696705,11.037707955419066,SRC;CORO1A;CASP9;FCGR3A;HLA-DMA;CASP8;HLA-DMB;LAMP2;BID;CAMK2G;CD74;HLA-DRB4;NFYB;IL18;TNFRSF1A;CREB1;FCGR2A;HLA-DPB1;CYCS;FCGR2B;RAB5A;ATP6V0C;HLA-DRB1;TLR2;HLA-DQB1,KEGG_2016
Metabolic pathways Homo sapiens hsa01100,122/1239,0.002404959675044514,0.04145018734047309,0,0,1.2829512084191044,7.7364807850103485,PI4K2B;GALNT11;PGAP1;PANK3;CMAS;CHPF;TUSC3;MSMO1;OGDHL;GBA2;CNDP1;GCSH;IL4I1;ATP6V1E2;PDHX;ST6GAL1;ATP6V1G1;G6PD;MECR;DGAT1;PHYKPL;ACSL4;OCRL;ALG12;SDHA;CHIT1;PLA2G16;DPM3;MTHFD1;SUCLG1;IDO1;COX15;COX17;AK4;SDSL;AK6;LIAS;MTMR6;PTDSS2;FUT8;UAP1L1;PGK2;NDUFV3;CYC1;PCK2;CHKB;CYP4F3;GFPT1;PAICS;ALOX15B;DHFR;BST1;GCLC;OGDH;PEMT;CYCS;ACO2;PPT2;COX7B;DPYS;MTMR14;LPCAT1;PYGM;KHK;THTPA;IMPA1;NNT;GUK1;IDH3B;UPP1;DLAT;HIBCH;ARG2;PCYT1B;ADSL;GAA;BPGM;AMPD3;MUT;DCK;APRT;ITPKB;ITPKC;NDUFS8;NDUFS7;IMPAD1;ALDH1A2;PAFAH1B3;DCTPP1;GART;ATP6V0C;RBKS;PRIM2;PON3;FH;ACSS3;GBA;UQCR10;HSD17B10;AGPAT3;GANAB;POLR2C;POLR2D;POLR2G;ACSS1;POLR2J;AOC3;DUT;PKLR;MDH2;NOS3;PTGES3;CYP51A1;GATC;AGMAT;GALC;RPIA;GPAM;NDUFAB1;GALM;LPIN1;POLR3K,KEGG_2016
Lysosome Homo sapiens hsa04142,19/123,0.002609678855741804,0.04247977248513047,0,0,2.012658563067716,11.972356036218052,CD164;CD63;GAA;CTSZ;GBA;NAGPA;IGF2R;GGA2;AP3M2;GALC;GNPTG;LAMP2;PSAP;AP4S1;ACP2;PPT2;ATP6V0C;CTSC;LGMN,KEGG_2016
Toxoplasmosis Homo sapiens hsa05145,18/118,0.003826520864344378,0.05900897964488961,0,0,1.9875227736984489,11.062152821118959,ITGB1;HLA-DRB4;LAMA2;LAMC3;HSPA6;XIAP;TYK2;TNFRSF1A;NFKBIA;CASP9;HLA-DMA;CASP8;HLA-DMB;HLA-DPB1;CYCS;HLA-DRB1;TLR2;HLA-DQB1,KEGG_2016
Mineral absorption Homo sapiens hsa04978,10/51,0.004824216393245397,0.07067477016104509,0,0,2.5547678354729517,13.627404899854099,TF;MT1A;MT1M;MT1G;ATP1B3;SLC30A1;TRPM7;ATP7A;ATP1B1;MT1E,KEGG_2016
Apoptosis Homo sapiens hsa04210,20/140,0.0051178878395463775,0.07140672080890897,0,0,1.8613308515588645,9.818545288755294,JUN;DFFA;TUBAL3;CTSZ;ITPR1;HTRA2;TNFRSF10B;XIAP;ITPR3;ACTB;TNFRSF1A;SPTA1;NFKBIA;CASP9;NRAS;CASP8;CYCS;BAK1;BID;CTSC,KEGG_2016
Focal adhesion Homo sapiens hsa04510,26/202,0.006513544252238644,0.0867485666320874,0,0,1.677040668236205,8.442007289451448,ITGB1;ROCK1;LAMA2;LAMC3;ROCK2;SRC;PXN;PDGFA;XIAP;ARHGAP5;ACTB;MYL12B;RAP1A;RAC2;ITGB8;ITGAV;FYN;PDGFRB;JUN;ACTN2;PARVA;IGF1;ITGA7;TLN2;PPP1R12C;SOS2,KEGG_2016
Legionellosis Homo sapiens hsa05134,10/55,0.008361114859704808,0.10651333277797864,0,0,2.368966538347646,11.33352325579552,CASP9;NFKBIA;HBS1L;CASP8;HSPA6;IL18;CYCS;NLRC4;SEC22B;TLR2,KEGG_2016
Pathogenic Escherichia coli infection Homo sapiens hsa05130,10/55,0.008361114859704808,0.10207527724556288,0,0,2.368966538347646,11.33352325579552,ITGB1;TUBB2B;ROCK1;TUBAL3;ROCK2;TUBB1;FYN;WASL;ARPC5;ACTB,KEGG_2016
Pyruvate metabolism Homo sapiens hsa00620,8/40,0.00994370030411252,0.11654016756419874,0,0,2.6058631921824107,12.015155866036432,FH;PKLR;MDH2;LDHD;ME2;DLAT;ACSS1;PCK2,KEGG_2016
RNA transport Homo sapiens hsa03013,22/172,0.012480418856237291,0.14064472018759713,0,0,1.66654041360503,7.305437148467702,EIF2B4;EIF2B3;NCBP1;ALYREF;ELAC1;THOC3;TRNT1;RGPD1;RPP25L;SNUPN;RGPD3;EIF3I;MAGOH;SUMO2;EIF4EBP1;EIF3G;SAP18;RNPS1;GEMIN8;EIF4G3;RAN;EIF3A,KEGG_2016
Salmonella infection Homo sapiens hsa05132,13/86,0.013772263002487718,0.14945455776773708,0,0,1.9695477615332169,8.439706428037974,DYNC1H1;JUN;ROCK1;ROCK2;IL18;WASL;NLRC4;ARPC5;KLC1;ACTB;TJP1;MYH14;PLEKHM2,KEGG_2016
Antigen processing and presentation Homo sapiens hsa04612,12/77,0.013966580204462144,0.14615028571097888,0,0,2.030542747155125,8.672626621469847,CD74;HSP90AA1;HLA-DMA;CREB1;HLA-DMB;HLA-DRB4;NFYB;HSPA6;HLA-DPB1;HLA-DRB1;HLA-DQB1;LGMN,KEGG_2016
Viral carcinogenesis Homo sapiens hsa05203,25/205,0.014400057453377343,0.14549023564964006,0,0,1.5889409708429332,6.737940863732852,ATF2;GTF2A2;DDX3X;SRC;HDAC1;SRF;PXN;GTF2E1;HDAC9;NRAS;SCIN;CASP8;PRKACG;BAK1;LYN;RANBP1;JUN;ACTN2;MRPS18B;SCRIB;GTF2H4;NFKBIA;CREB1;TRAF3;VDAC3,KEGG_2016
Purine metabolism Homo sapiens hsa00230,22/176,0.015998012629717475,0.156247256683574,0,0,1.6286644951140066,6.735001262377516,GUCY1A2;PRIM2;ADSL;PKLR;PDE4D;AK4;AMPD3;NUDT5;AK6;PAICS;DCK;HDDC3;ADCY6;APRT;GUK1;POLR2C;POLR2D;POLR2G;ADPRM;GART;POLR2J;POLR3K,KEGG_2016
Axon guidance Homo sapiens hsa04360,17/127,0.0172594517614403,0.16312965697103246,0,0,1.7440816640590937,7.079917009943726,ITGB1;ROCK1;ROCK2;EFNA5;EFNB2;EFNA1;NRAS;EFNB3;ABLIM3;FES;CFL1;RAC2;PLXNB2;PLXNB1;FYN;NGEF;EPHB3,KEGG_2016
Leukocyte transendothelial migration Homo sapiens hsa04670,16/118,0.01830455592266006,0.16760109016685618,0,0,1.7666869099541769,7.067817002324759,ITGB1;NCF1;ROCK1;NCF2;ACTN2;ROCK2;NCF4;PXN;ARHGAP5;ACTB;MYL12B;RAP1A;RASSF5;RAC2;ESAM;SIPA1,KEGG_2016
Estrogen signaling pathway Homo sapiens hsa04915,14/99,0.018804127992060982,0.16695786368708687,0,0,1.8425295298259468,7.321620640127143,ATF2;JUN;HSP90AA1;SRC;NOS3;HSPA6;ITPR1;ITPR3;ADCY6;NRAS;CREB1;SP1;PRKACG;SOS2,KEGG_2016
mRNA surveillance pathway Homo sapiens hsa03015,13/91,0.02133766142872759,0.1838804352534466,0,0,1.8613308515588645,7.16106398398553,HBS1L;CPSF6;NCBP1;ALYREF;CSTF2;SSU72;MSI1;PPP2R5D;PPP2R3A;PPP2R3C;MAGOH;SAP18;RNPS1,KEGG_2016
Proteoglycans in cancer Homo sapiens hsa05205,24/203,0.0228162644543118,0.1910047281460959,0,0,1.5404117392211292,5.823190222099828,ITGB1;CD63;FZD2;ROCK1;ROCK2;SRC;FZD7;RPS6;PXN;ITPR1;RRAS2;FRS2;ITPR3;IGF1;FGF2;ACTB;NRAS;PRKACG;TIMP3;ITGAV;PPP1R12C;SOS2;CAMK2G;TLR2,KEGG_2016
Huntington's disease Homo sapiens hsa05016,23/193,0.023415275406090903,0.1905743248329065,0,0,1.552716409849623,5.8294667440335095,COX7B;HDAC1;ITPR1;UQCR10;SDHA;AP2A2;CASP9;REST;CASP8;CREB1;NDUFS8;NDUFS7;SP1;POLR2C;NDUFAB1;POLR2D;VDAC3;CYCS;VDAC1;POLR2G;NDUFV3;CYC1;POLR2J,KEGG_2016
Nucleotide excision repair Homo sapiens hsa03420,8/47,0.02533597404307944,0.2006335241789804,0,0,2.217755908240349,8.151428360670906,RPA3;ERCC1;ERCC8;RAD23A;ERCC5;ERCC6;GTF2H4;GTF2H5,KEGG_2016
Inflammatory bowel disease (IBD) Homo sapiens hsa05321,10/65,0.025656785469030625,0.1978273195375256,0,0,2.004510147832624,7.342414836676787,HLA-DMA;JUN;HLA-DMB;HLA-DRB4;IL18;HLA-DPB1;NFATC1;HLA-DRB1;TLR2;HLA-DQB1,KEGG_2016
Endocytosis Homo sapiens hsa04144,29/259,0.0259970209584641,0.19531095232897386,0,0,1.4588809377082992,5.324584732324562,ZFYVE9;SRC;WIPF2;AGAP2;WASL;AP2A2;RAB11FIP1;CYTH4;LDLRAP1;SNX5;SNX6;RAB4A;SMURF2;HSPA6;EPS15L1;ARPC5;IGF2R;TGFBR1;EPN1;EPN2;EPN3;EHD4;RAB31;ACAP1;CHMP4A;AMPH;RAB5A;SPG21;CHMP5,KEGG_2016
Proximal tubule bicarbonate reclamation Homo sapiens hsa04964,5/23,0.02779304739575248,0.2035840721738869,0,0,2.83245999150262,10.148617428812216,CA2;ATP1B3;SLC25A10;ATP1B1;PCK2,KEGG_2016
Asthma Homo sapiens hsa05310,6/31,0.028306053206505456,0.2022847216952707,0,0,2.521803089208784,8.989420034840167,HLA-DMA;HLA-DMB;HLA-DRB4;HLA-DPB1;HLA-DRB1;HLA-DQB1,KEGG_2016
Glycerophospholipid metabolism Homo sapiens hsa00564,13/95,0.02933812504173908,0.20466834850546547,0,0,1.7829590262300703,6.2918260060514974,PCYT1B;LPGAT1;CHKB;LPCAT1;AGPAT3;PLA2G16;PTDSS2;GPAM;GPD1;PEMT;PNPLA6;ADPRM;LPIN1,KEGG_2016
Systemic lupus erythematosus Homo sapiens hsa05322,17/135,0.029509628462882964,0.2010772358052257,0,0,1.6407286765592952,5.7803505914240825,HLA-DRB4;ACTN2;H3F3A;HIST2H2AB;C4A;FCGR3A;HLA-DMA;C6;C8G;HLA-DMB;FCGR2A;SNRPD1;C9;HLA-DPB1;HIST1H2AA;HLA-DRB1;HLA-DQB1,KEGG_2016
Pathways in cancer Homo sapiens hsa05200,41/397,0.0320373525567826,0.2133396431622114,0,0,1.3455968624619499,4.6300007177579285,ITGB1;FH;ROCK1;LAMA2;CTBP1;ROCK2;HDAC1;LAMC3;GSTP1;PDGFA;XIAP;RASGRP2;FGF2;ADCY6;CASP9;NRAS;RASSF1;CASP8;PRKACG;RASSF5;DVL1;RAC2;ITGAV;BID;PDGFRB;JUN;HSP90AA1;FZD2;DAPK1;FZD7;MITF;IGF1;TGFBR1;NFKBIA;MSH3;TRAF3;CKS2;CCDC6;GNB3;CYCS;SOS2,KEGG_2016
Rheumatoid arthritis Homo sapiens hsa05323,12/90,0.04206389444127722,0.27388269047320496,0,0,1.737242128121607,5.504565507885719,ATP6V1G1;HLA-DMA;JUN;HLA-DMB;HLA-DRB4;IL18;HLA-DPB1;ATP6V1E2;ATP6V0C;HLA-DRB1;TLR2;HLA-DQB1,KEGG_2016
GnRH signaling pathway Homo sapiens hsa04912,12/91,0.04521218529774488,0.2879819628747663,0,0,1.718151555285106,5.320064961436083,MAP3K2;MAP3K3;NRAS;JUN;MAP3K1;SRC;PRKACG;ITPR1;ITPR3;SOS2;CAMK2G;ADCY6,KEGG_2016
Osteoclast differentiation Homo sapiens hsa04380,16/132,0.045832310502377537,0.2857205739829068,0,0,1.5793110255650973,4.868646281084822,JUN;NCF1;NCF2;NCF4;MITF;NFATC1;TREM2;TYK2;TGFBR1;TNFRSF1A;NFKBIA;FCGR3A;CREB1;FCGR2A;FYN;FCGR2B,KEGG_2016
Collecting duct acid secretion Homo sapiens hsa04966,5/27,0.05182304844759515,0.31633652489886205,0,0,2.4128362890577875,7.141803059360948,ATP6V1G1;CA2;SLC4A1;ATP6V1E2;ATP6V0C,KEGG_2016
Basal transcription factors Homo sapiens hsa03022,7/45,0.05403390555755192,0.32310070057883084,0,0,2.026782482808541,5.9144422269415795,GTF2A2;TAF11;TAF7;TAF1L;GTF2E1;GTF2H4;GTF2H5,KEGG_2016
cGMP-PKG signaling pathway Homo sapiens hsa04022,19/167,0.05455319697260566,0.3196817342594692,0,0,1.482377265013946,4.3116113269738365,ATF2;GUCY1A2;MEF2C;ROCK1;ROCK2;NOS3;SRF;ITPR1;ATP2B4;ATP1B3;ITPR3;NFATC1;ATP1B1;ADCY6;CREB1;VDAC3;VDAC1;MRVI1;PRKG1,KEGG_2016
MAPK signaling pathway Homo sapiens hsa04010,27/255,0.055390352065817515,0.31822300304479473,0,0,1.3795746311553938,3.991592053264178,ATF2;SRF;PDGFA;RASGRP2;FGF2;NRAS;RAP1A;PRKACG;RPS6KA2;MKNK2;RAC2;MAP3K2;PDGFRB;MAP3K3;MEF2C;JUN;DUSP3;MAP3K1;HSPA6;RRAS2;NFATC1;TGFBR1;TNFRSF1A;PPM1A;PPM1B;PTPN7;SOS2,KEGG_2016
Adherens junction Homo sapiens hsa04520,10/74,0.05568680780085588,0.3137737439548225,0,0,1.7607183730962237,5.084975796974307,TJP1;ACTN2;SRC;RAC2;LMO7;FYN;WASL;SORBS1;ACTB;TGFBR1,KEGG_2016
Oxytocin signaling pathway Homo sapiens hsa04921,18/158,0.05945201264511683,0.3286686736796081,0,0,1.4843524512431452,4.189712154044215,GUCY1A2;MEF2C;JUN;ROCK1;ROCK2;SRC;NOS3;ITPR1;ITPR3;NFATC1;MYL6B;ACTB;ADCY6;NRAS;PRKACG;CAMK1;PPP1R12C;CAMK2G,KEGG_2016
Epstein-Barr virus infection Homo sapiens hsa05169,22/202,0.060923888925154025,0.3305685084272247,0,0,1.4190344115844808,3.970642639457234,LYN;ATF2;JUN;PSMD12;HLA-DRB4;HDAC1;HSPA6;TNFAIP3;TYK2;GTF2E1;NFKBIA;TRAF3;PRKACG;POLR2C;POLR2D;HLA-DPB1;POLR2G;POLR2J;POLR3K;HLA-DRB1;RAN;HLA-DQB1,KEGG_2016
One carbon pool by folate Homo sapiens hsa00670,4/20,0.0623053093262105,0.33191737513781233,0,0,2.6058631921824107,7.233116963883701,DHFR;ALDH1L1;MTHFD1;GART,KEGG_2016
Allograft rejection Homo sapiens hsa05330,6/38,0.0675939423757899,0.35366116278761506,0,0,2.0572604148808504,5.542746942788985,HLA-DMA;HLA-DMB;HLA-DRB4;HLA-DPB1;HLA-DRB1;HLA-DQB1,KEGG_2016
NOD-like receptor signaling pathway Homo sapiens hsa04621,8/57,0.06832324511111794,0.3512054529396062,0,0,1.828675924338533,4.9072614104683785,NFKBIA;PSTPIP1;HSP90AA1;CASP8;CARD8;IL18;TNFAIP3;NLRC4,KEGG_2016
Herpes simplex infection Homo sapiens hsa05168,20/185,0.07563530907772917,0.3820887165478388,0,0,1.4085746984769787,3.6367033063311096,CD74;JUN;HLA-DRB4;ALYREF;SRSF1;TYK2;SRPK1;TNFRSF1A;NFKBIA;PER1;HLA-DMA;CASP8;HLA-DMB;TRAF3;HLA-DPB1;CYCS;SRSF7;HLA-DRB1;TLR2;HLA-DQB1,KEGG_2016
Influenza A Homo sapiens hsa05164,19/175,0.07906678491792271,0.3926536945923958,0,0,1.4146114471847366,3.5895233648269897,ATF2;JUN;HLA-DRB4;HSPA6;IL18;TNFRSF10B;TYK2;ACTB;TNFRSF1A;NFKBIA;CASP9;DNAJB1;HLA-DMA;HLA-DMB;HLA-DPB1;CYCS;VDAC1;HLA-DRB1;HLA-DQB1,KEGG_2016
Choline metabolism in cancer Homo sapiens hsa05231,12/101,0.08582142997370615,0.4190946497049317,0,0,1.5480375399103428,3.801185338146444,PDGFRB;JUN;PCYT1B;NRAS;CHKB;RHEB;SP1;EIF4EBP1;RAC2;PDGFA;WASL;SOS2,KEGG_2016
Graft-versus-host disease Homo sapiens hsa05332,6/41,0.0909338739089606,0.4367807386118927,0,0,1.90672916501152,4.571617122971909,HLA-DMA;HLA-DMB;HLA-DRB4;HLA-DPB1;HLA-DRB1;HLA-DQB1,KEGG_2016
Amyotrophic lateral sclerosis (ALS) Homo sapiens hsa05014,7/51,0.09327726326271957,0.4408102925157554,0,0,1.7883374848310662,4.242256440013869,CASP9;CYCS;BID;NEFH;RAB5A;TNFRSF1A;PRPH,KEGG_2016
RNA polymerase Homo sapiens hsa03020,5/32,0.09469450543883028,0.4404046046599567,0,0,2.035830618892508,4.798654929117794,POLR2C;POLR2D;POLR2G;POLR2J;POLR3K,KEGG_2016
Propanoate metabolism Homo sapiens hsa00640,5/32,0.09469450543883028,0.4335232827121449,0,0,2.035830618892508,4.798654929117794,ACSS3;SUCLG1;ACSS1;MUT;HIBCH,KEGG_2016
Protein export Homo sapiens hsa03060,4/23,0.09514363506064732,0.4288782318887641,0,0,2.2659679932020955,5.330389647284809,OXA1L;SPCS3;SRP14;SEC11A,KEGG_2016
Fc gamma R-mediated phagocytosis Homo sapiens hsa04666,11/93,0.09944839988847393,0.4414906237473161,0,0,1.5411018878498126,3.5570424850431435,LYN;FCGR3A;SCIN;FCGR2A;NCF1;CFL1;RAC2;AMPH;WASL;ARPC5;FCGR2B,KEGG_2016
Base excision repair Homo sapiens hsa03410,5/33,0.10492497964929076,0.4588510304065999,0,0,1.974138781956372,4.450714961439777,SMUG1;MBD4;FEN1;XRCC1;HMGB1,KEGG_2016
B cell receptor signaling pathway Homo sapiens hsa04662,9/73,0.10559121437583352,0.4549739090017533,0,0,1.6063540225781983,3.611373160559797,LYN;NFKBIA;NRAS;JUN;RAC2;DAPP1;NFATC1;FCGR2B;SOS2,KEGG_2016
Type I diabetes mellitus Homo sapiens hsa04940,6/43,0.1086217797479343,0.46124900675572095,0,0,1.8180440875691235,4.035845783970288,HLA-DMA;HLA-DMB;HLA-DRB4;HLA-DPB1;HLA-DRB1;HLA-DQB1,KEGG_2016
Gastric acid secretion Homo sapiens hsa04971,9/74,0.11250105774446303,0.4708972845589667,0,0,1.5846465357866006,3.4621241124887256,CA2;PRKACG;ITPR1;ATP1B3;ITPR3;ATP1B1;CAMK2G;ACTB;ADCY6,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC) Homo sapiens hsa05412,9/74,0.11250105774446303,0.4642649284384179,0,0,1.5846465357866006,3.4621241124887256,ITGB1;LAMA2;ACTN2;ITGB8;ITGA7;ITGAV;DSG2;DMD;ACTB,KEGG_2016
Insulin signaling pathway Homo sapiens hsa04910,15/139,0.11332107731738215,0.4611538285276801,0,0,1.4060412907459048,3.061697228512103,SREBF1;PKLR;RPS6;PYGM;SORBS1;NRAS;PRKAR1A;PRKAR2B;RHEB;PRKACG;MKNK2;EIF4EBP1;FLOT2;SOS2;PCK2,KEGG_2016
Vasopressin-regulated water reabsorption Homo sapiens hsa04962,6/44,0.11808001964681845,0.4739376131029836,0,0,1.7767249037607342,3.795782206238077,DYNC1H1;CREB1;PRKACG;ARHGDIB;RAB5A;ADCY6,KEGG_2016
Small cell lung cancer Homo sapiens hsa05222,10/86,0.1222968480634978,0.4842294119270926,0,0,1.5150367396409363,3.183552774474703,ITGB1;CASP9;NFKBIA;LAMA2;LAMC3;TRAF3;CKS2;XIAP;CYCS;ITGAV,KEGG_2016
Shigellosis Homo sapiens hsa05131,8/65,0.1233723120109707,0.4819744989228588,0,0,1.6036081182660988,3.3556278724906328,ITGB1;NFKBIA;ROCK1;ROCK2;SRC;WASL;ARPC5;ACTB,KEGG_2016
Prion diseases Homo sapiens hsa05020,5/35,0.1269237269779545,0.4893243684807983,0,0,1.8613308515588645,3.8421013455889668,C8G;C6;PRKACG;C9;FYN,KEGG_2016
Wnt signaling pathway Homo sapiens hsa04310,15/142,0.12904095365666662,0.4910259665117314,0,0,1.37633619305409,2.818221023255609,JUN;FZD2;CTBP1;ROCK2;SERPINF1;FZD7;NFATC1;VANGL1;SFRP1;VANGL2;DAAM2;PRKACG;DVL1;RAC2;CAMK2G,KEGG_2016
Parkinson's disease Homo sapiens hsa05012,15/142,0.12904095365666662,0.4847307618128631,0,0,1.37633619305409,2.818221023255609,COX7B;HTRA2;UQCR10;SDHA;CASP9;NDUFS8;UBB;NDUFS7;PRKACG;NDUFAB1;VDAC3;CYCS;VDAC1;NDUFV3;CYC1,KEGG_2016
Vascular smooth muscle contraction Homo sapiens hsa04270,13/120,0.13061169120230176,0.4844205762313217,0,0,1.4115092290988056,2.873164507146875,GUCY1A2;ROCK1;ROCK2;ITPR1;ITPR3;MYL6B;ADCY6;PRKACG;PRKCQ;MYH11;MRVI1;PPP1R12C;PRKG1,KEGG_2016
Insulin resistance Homo sapiens hsa04931,12/109,0.13079943763721424,0.4790529403462972,0,0,1.4344201057884831,2.9177397929098414,NFKBIA;SREBF1;CREB1;TBC1D4;NOS3;RPS6KA2;GFPT1;PRKCQ;PYGM;CD36;PCK2;TNFRSF1A,KEGG_2016
Rap1 signaling pathway Homo sapiens hsa04015,21/211,0.13278418783805546,0.4803181115623486,0,0,1.2967565648301096,2.61819055817848,PDGFRB;ITGB1;SRC;MAGI3;FPR1;PDGFA;IGF1;EFNA5;RASGRP2;FGF2;ACTB;ADCY6;EFNA1;NRAS;RAP1A;RASSF5;RAC2;KRIT1;TLN2;RAPGEF6;SIPA1,KEGG_2016
